Afiliado,salario
1417922,1300000
2181173,1300000
6792714,1700000
7983871,1300000
10802383,1700000
7476980,2500000
9332476,1300000
5077026,1700000
7479937,1300000
2594654,1800000
2205809,1800000
10798976,1300000
771853,1800000
2807420,1700000
14304097,2500000
2143726,2500000
10904169,3160000
5797011,3160000
7870865,2500000
13696515,1700000
4704831,2500000
21054220,2350000
3438049,1300000
13606666,1700000
10777193,1700000
6789334,1700000
5469446,2500000
6705377,2350000
7028575,1700000
230587,2500000
22103641,1300000
17398370,1800000
5923207,3160000
14360337,1800000
10100233,2350000
10038597,1300000
15569038,1700000
18281641,2350000
6660198,3160000
22009194,2500000
19919081,3160000
8372203,1700000
3145096,1700000
9319700,3160000
15791366,1700000
22179871,2350000
10581768,3160000
954226,2350000
3065014,2500000
2211061,2500000
8470236,2350000
3174806,2350000
3028836,2500000
7750144,2500000
6528850,2500000
8115536,1700000
7604586,2500000
6784794,3160000
7800891,2350000
14936049,1300000
9517225,2350000
778490,1300000
1048839,2500000
2187438,2500000
2433182,2350000
2850206,1300000
17942453,1300000
9316020,1700000
3584975,2500000
943298,2500000
2991268,1300000
5615051,1700000
3201358,1300000
4354522,1700000
6537870,3160000
8176256,2500000
7610067,2500000
5127028,2350000
760234,2350000
6567172,1300000
7261917,1300000
4076727,2350000
13685553,2500000
7320181,2500000
1354646,2500000
1222412,2350000
6627801,1800000
7746014,1300000
3301341,1300000
10050386,3160000
7946938,1300000
22178698,2500000
10422455,2350000
5935730,1300000
9941843,2500000
10441794,1800000
9336587,2500000
157645,3160000
2512968,2350000
14674126,1300000
5938606,1800000
3476526,3160000
3284093,1800000
6548820,3160000
9381427,1700000
6206708,2500000
2506173,3160000
22208294,1800000
2242350,1700000
801084,2500000
1088958,1800000
10527323,2500000
4694637,1300000
846939,1800000
3300949,1700000
3793492,1700000
1410739,3160000
18464397,2500000
7184690,1300000
9577854,3160000
1808689,3160000
6932534,3160000
22242911,2350000
18473135,1800000
9958465,2500000
9289227,2350000
7179917,1700000
10887141,2350000
4618190,2350000
3326220,1800000
2274737,3160000
14093411,1700000
2333978,2500000
11972519,1300000
17164364,1300000
8454864,2350000
4126468,1300000
1500114,2350000
5940470,3160000
9888395,2350000
1859430,2500000
14546624,1700000
9634106,2500000
7920159,1300000
9900682,1700000
295883,1700000
10593362,2350000
9499496,1800000
6359676,1700000
829876,1300000
3235728,2350000
4855314,2500000
22119476,1700000
10119000,3160000
2077574,3160000
6620374,2350000
17228602,3160000
20962005,1700000
1805959,2350000
7225284,1300000
475256,1700000
8230145,1800000
6235342,1300000
2728523,1800000
112600,3160000
6720784,1700000
5607181,1800000
109191,1800000
15622420,1300000
14267751,1300000
1602645,1700000
226511,3160000
7835041,1800000
8438736,1800000
9751331,1300000
3396452,1700000
7976734,1300000
1412057,3160000
23051659,3160000
8441266,3160000
10428532,1300000
3955627,3160000
16791985,1800000
6370587,3160000
5132978,1800000
14216780,2500000
13686466,3160000
7569461,1700000
10920577,1800000
14750492,3160000
1664152,1300000
8425180,1800000
6200206,2350000
4609385,1700000
5929509,1300000
14497008,3160000
9856937,1700000
162228,2350000
5514621,1300000
9909006,3160000
1132764,2350000
3422146,2500000
859721,1800000
11935961,2350000
2710909,1700000
10197406,1700000
13562598,2350000
14748740,1800000
2535476,2350000
13922537,3160000
2446895,1300000
7083061,2500000
22224549,2350000
8408103,1800000
7302813,2500000
4953425,3160000
2787320,1800000
16463869,2500000
2678157,1800000
2928215,3160000
2476304,1800000
5577320,1300000
2089878,3160000
7487119,2500000
7225576,2500000
18803607,1300000
6741270,2350000
4114700,1700000
9670415,3160000
6339806,2500000
10332810,1700000
11675678,1800000
20809439,1700000
12493813,1300000
15547059,1700000
10351200,2350000
7262649,2500000
1518580,1300000
6163267,1800000
9656485,1700000
1213333,1300000
10365436,1300000
18665532,2350000
9696047,1800000
10870382,2500000
8325525,1800000
1374361,1300000
240916,2350000
3068643,1300000
19252670,2500000
2552675,3160000
9825126,3160000
7997135,1800000
4557286,3160000
18626353,2500000
18645853,2350000
22046352,1300000
6776119,1300000
9379278,1300000
8000661,1300000
22151169,1300000
6008161,1800000
9518078,1300000
3311774,1800000
7295491,2350000
7668540,1300000
2226939,3160000
4166338,2350000
18607771,1800000
4623145,3160000
18132647,1700000
1301608,1800000
9493903,1800000
1742984,2350000
5614809,1300000
10938626,1300000
10435895,3160000
3391807,3160000
8403846,1700000
1642716,3160000
6977314,1700000
10778693,1300000
6434403,1800000
7569265,3160000
9682830,1300000
3258382,1800000
16440440,3160000
311563,2500000
9529376,1300000
2357757,1300000
10443313,3160000
1807542,1700000
6504535,2500000
20945992,2500000
5561142,3160000
8088015,1800000
9212521,1800000
1152928,1800000
4573426,1300000
20220308,2350000
9299159,2500000
20810646,2500000
16119779,3160000
5542965,2350000
1959984,2500000
1981670,2500000
206411,1800000
15929669,2350000
1281658,2350000
4757186,3160000
380338,2500000
9749089,1800000
2279856,2350000
17978435,1800000
5779757,1800000
5416235,1700000
1129732,1700000
6579802,1700000
2708122,1700000
18918343,1700000
3798832,3160000
19498538,1700000
14779088,2500000
14825104,1700000
6952586,2350000
8103957,1800000
12567975,1300000
22116768,3160000
9117852,2350000
12913901,2500000
22124080,2500000
11084493,1300000
2405709,1800000
19404412,2500000
2203121,1700000
1263602,1300000
9888085,1700000
18608647,1800000
3933606,2350000
1656691,1300000
6191426,2500000
6720084,3160000
7105529,2500000
3330452,2500000
9810444,3160000
7719732,2500000
6941606,2500000
4566950,1700000
606772,1700000
5864343,3160000
15549787,1300000
10424314,3160000
2250926,1800000
7239671,1800000
6784739,3160000
4649128,1800000
7311261,2350000
18658392,2500000
18907625,1700000
6141125,2350000
2810332,2350000
5446321,1800000
10345012,1300000
1968293,1800000
1862756,1800000
8737433,3160000
15396868,2500000
22086445,2350000
20988062,2350000
5694863,2350000
5514984,1800000
5859341,2350000
7978548,3160000
18856825,1700000
7946180,1800000
1929605,1700000
2740005,3160000
7414046,1800000
4836928,3160000
5001262,2500000
22152234,2500000
2871523,1300000
938002,3160000
11615831,3160000
2921514,1800000
1135471,3160000
22110329,1300000
5817010,2500000
1816674,2500000
6777665,1800000
5444361,2500000
6654589,2350000
5566751,2500000
7632423,1300000
22037012,2500000
4731949,3160000
1612678,2500000
17823237,2500000
6367520,3160000
2566180,1800000
3092551,1300000
8331302,1800000
9176031,2350000
7501629,2350000
12898832,1300000
1843991,1800000
7358494,1700000
22221995,3160000
5005527,1700000
9849214,1700000
7271548,3160000
2318658,1800000
14036781,2500000
21520694,1700000
13793398,1800000
4262293,3160000
10894149,2500000
18678636,2350000
6634561,2350000
21292147,1800000
7415826,2500000
13685640,1800000
9949767,1800000
1543128,1800000
3496997,3160000
6084184,2500000
8374656,3160000
7498685,1800000
18687533,3160000
867309,1800000
18422195,3160000
2542664,2500000
6795962,3160000
4784550,1700000
10046185,2350000
22235001,2500000
1094339,1700000
6630785,2350000
746655,2500000
19407123,2500000
5167672,1300000
5499037,3160000
19400251,3160000
3454046,2500000
7210373,1800000
18175297,2500000
2979349,3160000
19459306,3160000
7207187,1300000
1079405,2500000
2721720,1800000
2339102,2350000
3371436,2500000
2968205,1800000
21865124,2350000
19399238,2500000
6748870,2350000
6539852,3160000
993423,1700000
246331,1700000
818858,3160000
7340402,1700000
4731289,2350000
7768885,1300000
21768904,1300000
19376289,1300000
9807472,2350000
383869,2500000
10258858,1300000
3362460,3160000
11037338,2350000
808712,1700000
1388832,1300000
7728587,2500000
8111363,3160000
1244001,1800000
16236732,2350000
16152442,3160000
8149393,3160000
3390387,3160000
8223427,2500000
2783380,2500000
10178773,1700000
2090735,1300000
10329463,1300000
10101719,1300000
23185555,1800000
3774753,2350000
6576491,2350000
3786387,3160000
5959992,1800000
14230250,1700000
10931089,2500000
1306820,1800000
8094383,1700000
23151847,3160000
17767134,1700000
9319489,2350000
6627231,2500000
1199019,2500000
8453883,1300000
10299315,2350000
2502599,1700000
5094520,1300000
8222737,1800000
3315132,2500000
5184780,1800000
6358511,2500000
4484602,2500000
5735914,1700000
10157250,1700000
973376,3160000
6006886,1800000
1899599,3160000
6601201,1800000
9972906,2350000
2165822,2500000
4322586,1700000
2697385,1700000
15476324,1800000
5497040,1800000
1359827,2350000
13727667,3160000
2600294,1700000
18008996,3160000
9658387,1800000
2563504,2350000
9241887,1300000
6078491,1700000
22175104,1700000
11006806,2500000
3892679,1300000
18667328,3160000
9922650,1800000
1826742,1300000
7153034,3160000
8525218,1800000
13712422,2350000
23071729,1800000
9841554,2500000
1174483,1800000
1315123,2500000
1110881,2350000
17595366,3160000
283956,2500000
17605246,2500000
6725288,1700000
7701639,2500000
6823704,3160000
22194845,3160000
5489229,1800000
20738142,1700000
1435311,1800000
7726886,3160000
18345247,2500000
11053631,2350000
3963849,1800000
1133378,1700000
4638617,1800000
9242330,1700000
17382584,3160000
5867829,2350000
5948410,1700000
17985981,2350000
7061879,1700000
18642842,1800000
1742579,1700000
1144913,2500000
7444181,3160000
2966362,1300000
11095352,1700000
6011442,1800000
16519083,2350000
10030022,1800000
10253376,1800000
7787223,3160000
19376228,3160000
5500979,1700000
15754145,1800000
7610160,3160000
17850775,1300000
12475139,2350000
9351955,1300000
22135285,1700000
6139391,3160000
2343515,2500000
9702112,1300000
7546014,2350000
8024870,1800000
1452953,1300000
10894275,3160000
10504747,1300000
2192941,2500000
18260167,3160000
7839709,1300000
9755349,2350000
9263280,2350000
6385491,1700000
22212292,2350000
2522307,1300000
6760351,1700000
16338881,1700000
9986892,2500000
1257511,1700000
13726026,2500000
3147718,2500000
8127678,1300000
7678637,3160000
11078295,1300000
3995408,1700000
1279562,1700000
10927925,2350000
9675761,1700000
14359934,2350000
5937839,1800000
447023,2500000
164186,1700000
78580,1300000
6235455,1300000
10432443,2350000
4849172,2350000
8145371,2350000
7429003,2350000
5434137,1800000
3008892,2350000
125172,3160000
2403555,2350000
16671204,1700000
9391297,1800000
7107042,1300000
9567527,1800000
9586432,2500000
22175346,1700000
19604905,1800000
5944488,1700000
6606799,1300000
5414740,2350000
1178338,1300000
9728462,2500000
2506058,1700000
13948973,1800000
6291106,1700000
6022913,3160000
5291315,1800000
4702499,3160000
5741290,1800000
10051629,1800000
9161789,1700000
15932548,1300000
22195561,1800000
5762145,3160000
19426867,2350000
2023853,2350000
14096504,2350000
3132810,3160000
10959770,1800000
2506475,2350000
16188879,3160000
5628366,1800000
6898134,1700000
868709,1300000
13371736,1300000
19409687,2350000
7262237,1700000
6677203,1300000
5263689,1300000
5722209,2500000
1380270,1700000
18716281,2350000
6215795,3160000
6515842,2500000
6740503,1700000
10938213,2500000
5812032,1300000
2771404,2500000
2131243,2500000
757236,3160000
2363092,2500000
12998296,1300000
5818858,1300000
2777187,3160000
18081780,1300000
12566205,2500000
6012860,2350000
39883,1800000
8157441,1800000
21332103,1800000
89735,1800000
5295554,1300000
21743430,1300000
848353,3160000
975760,2350000
9604637,3160000
19423152,1300000
10909732,3160000
7217181,1700000
1732019,1800000
7638088,1700000
2511056,2350000
595197,1800000
91723,1700000
5247134,1800000
1462961,2350000
5884262,1700000
7390739,1800000
5782013,1300000
6673481,2350000
1252703,2500000
3208987,1300000
14462682,2350000
2887962,2500000
20703046,1800000
199524,1700000
17336754,2350000
10674161,2500000
3882094,2500000
4041009,1300000
10135427,2500000
1943908,1700000
430052,3160000
1570240,1800000
17074058,1800000
18599728,1800000
7459041,1300000
7980226,1300000
2282067,2350000
7702178,1800000
18329002,1800000
9394350,1300000
1627999,1300000
14598911,1800000
21429500,1800000
1233523,3160000
2218615,1800000
18536854,1800000
2548056,1800000
5979300,2500000
18682069,2350000
20725406,2350000
21959824,2500000
1103570,2350000
15887074,1700000
2997635,1700000
5805110,1300000
7115580,2500000
13107236,2500000
17879307,1300000
8633774,1300000
20844969,3160000
17915120,3160000
5652677,3160000
5958904,1800000
8189876,3160000
6912149,1800000
1952332,2350000
415118,2350000
201889,1800000
10299923,2350000
23192310,1700000
8439163,3160000
21078870,3160000
18907028,1700000
2989728,2350000
3985096,3160000
7644501,1700000
5447163,3160000
10962130,1700000
8312475,1300000
2680321,2350000
23207534,1700000
8632136,1700000
2098081,3160000
14227103,1300000
18702179,2500000
10593337,2500000
10143213,3160000
6483494,1700000
3322285,1700000
21285428,1700000
1223842,1300000
3024658,1700000
18672349,2500000
3525706,1700000
9935833,1800000
5929201,3160000
6517545,1700000
7037503,1300000
2671583,1800000
1608475,1700000
2332988,1800000
6543460,1800000
272282,1700000
3983142,2500000
3346026,2350000
7109525,2350000
21573861,3160000
18720133,1800000
15683218,1300000
10153243,1300000
16540474,2350000
5303402,1800000
7887509,1300000
17230102,1800000
1141596,2350000
19391704,1700000
7277427,1800000
1359048,3160000
15014015,3160000
2156796,2500000
9496026,2350000
21530408,2500000
774179,2350000
7352953,2500000
2971564,1300000
12899922,1300000
7404080,1300000
6969103,1300000
104720,2350000
1700316,3160000
6768164,2350000
15486061,3160000
21748083,3160000
6041859,2350000
14506818,3160000
17633056,2500000
3053749,3160000
16412918,2350000
5546768,1800000
18506526,2350000
21238596,1700000
7773625,2350000
2276111,1300000
3017324,1800000
4787820,2500000
1709368,1300000
10200792,3160000
10055175,1300000
3497984,1700000
7433350,1800000
5432193,1300000
7451739,3160000
9862483,1700000
4844204,3160000
7937505,1700000
1719402,3160000
3288402,2350000
909184,1800000
1775327,2350000
10189700,1800000
10232456,2350000
2455401,3160000
1271277,2500000
108234,2500000
5773975,1800000
23166060,1800000
55757,1700000
1229240,1800000
2710889,1700000
15287234,3160000
220661,3160000
6549555,2500000
2076241,2350000
9923746,2500000
6652643,2500000
9837224,2350000
11057199,1700000
6952963,1800000
6295339,3160000
7437158,2350000
2498883,1300000
10841254,1800000
6736106,1700000
10882472,1300000
18660508,1300000
22228245,2350000
9809415,2350000
21429136,3160000
5984302,1700000
16108591,2500000
17649239,1800000
10070943,1800000
3012163,1800000
6309070,3160000
3259374,3160000
8091522,1700000
912787,2350000
1903956,3160000
5117976,2500000
9352603,1800000
2119608,1700000
21736627,1800000
95075,1800000
8416494,1700000
3908462,1300000
5985503,1700000
9339445,1300000
3191763,2500000
6659928,1300000
11113819,1300000
836562,1800000
2435140,2350000
14449006,1300000
3217895,1700000
1916533,1800000
20934856,1700000
873893,2500000
3654723,1800000
1042419,1800000
16811280,1700000
21916858,1800000
22210500,1700000
14727025,1700000
874552,1800000
970991,1800000
10109622,1300000
4468651,1300000
7280896,3160000
1719988,1300000
15369462,1700000
11007420,1700000
9218194,1800000
1889001,1700000
1071169,1300000
9664852,3160000
2280442,1800000
10131701,1700000
18426021,2350000
16211675,1300000
6747462,1300000
5578750,1300000
1954344,2350000
9523556,1700000
23038879,1700000
3052718,2500000
16658427,2350000
17069075,3160000
7008273,1300000
21824820,1300000
6495805,1700000
3675229,2500000
2985075,3160000
10909477,3160000
3949185,1800000
9593326,1700000
3520468,1800000
9609606,3160000
10973607,1300000
236087,2350000
7861259,3160000
7761222,1300000
18593879,1800000
13301406,1800000
1334393,2500000
20528663,1300000
844071,1800000
3038926,1700000
14504107,1700000
9258652,2500000
3250504,2500000
5469574,2500000
872693,2350000
889822,1800000
17576449,1300000
14464622,1700000
19473158,3160000
8368295,3160000
2327038,3160000
17825232,1700000
21868984,1800000
2495964,2350000
17990812,1700000
979259,2500000
16987835,2350000
7744600,1300000
17725244,2500000
10069706,2350000
8306991,3160000
14615744,3160000
6493621,3160000
9693392,1700000
1644815,1300000
22192157,1800000
10591877,1800000
3020075,1800000
21244559,3160000
2193195,1300000
1222457,3160000
9556461,1700000
18954198,1800000
270127,3160000
2614021,1800000
2186275,1700000
6627287,2350000
828318,3160000
15485256,2500000
6803325,2350000
6640510,1700000
1380067,2350000
21827587,1700000
9912679,2350000
14896448,2500000
10141220,3160000
16329880,3160000
22207465,2350000
5743131,2350000
506840,1800000
1857835,1300000
1226308,3160000
750915,1700000
21420683,2500000
1806425,2500000
7529320,3160000
430189,1800000
7838915,1700000
2799250,2350000
11661198,1300000
10931835,1800000
9923093,1800000
2501544,2500000
9263313,3160000
1466842,1700000
21131547,3160000
22091566,1800000
15310575,3160000
6437248,1800000
4290324,1800000
5537539,1700000
8235407,1300000
10260970,1800000
16654889,2350000
6622551,2350000
2181529,2350000
2806968,1700000
7738096,1800000
10487074,2500000
2459359,1700000
2967128,2350000
7736973,1300000
20939838,1800000
7263531,1300000
2952259,2500000
10277909,2350000
20091653,1700000
17656651,3160000
10333094,2500000
3387699,1300000
9822239,2500000
2967450,3160000
5583637,2350000
14812414,1800000
4560493,1800000
10922959,2500000
7957486,2350000
14220050,3160000
11009240,1800000
1931857,1300000
474449,2350000
10059601,2500000
4734289,1700000
18625038,2350000
2454249,2350000
16762267,2500000
9329125,1700000
9653217,2500000
5584261,1300000
14081720,1700000
5943489,1800000
1322584,2500000
5565256,3160000
16936429,1800000
2262289,2350000
10021676,2500000
8280472,1800000
1540046,3160000
3262285,1800000
990362,1800000
2276377,1800000
21979729,1300000
5307227,2500000
10951910,2350000
6458962,1700000
17075951,2350000
9210398,2500000
13088827,1800000
6846910,1300000
5888231,2500000
9867023,1800000
12308577,1300000
6860250,2500000
21778163,1700000
3848680,2350000
23204696,1800000
14807520,1300000
6983995,2500000
1584322,2350000
3447030,1800000
6540888,1300000
10585311,3160000
18682954,1700000
13255364,2500000
1048335,3160000
1745224,2350000
7928867,1800000
1312597,2350000
8104370,1700000
3405532,2500000
9267325,2350000
16791225,1700000
2903300,2500000
9364462,1300000
9518582,1700000
17324498,2500000
20851973,1700000
3254935,2350000
9824177,2500000
10056833,2350000
2204663,3160000
21956464,2500000
2181112,2350000
22015924,1300000
10223772,2350000
20620264,2350000
6993431,1700000
5563180,2350000
9976607,1700000
7549519,3160000
11756314,1300000
1541470,2500000
18630625,1800000
5721404,1700000
18360117,2350000
1978494,2500000
8328543,2350000
14212960,3160000
10117647,1800000
1643348,3160000
5088155,1700000
2035592,1700000
19451468,1700000
3500981,1800000
15755007,2500000
4764428,1800000
10817931,1700000
6838490,1800000
3747870,2500000
8362111,1300000
21147321,3160000
12659179,2500000
15481917,1300000
7978307,3160000
3421571,1700000
2996023,3160000
5755109,1300000
1058384,1300000
284565,2500000
5276129,1800000
7529733,1700000
10159638,2500000
4856516,1300000
13726334,2500000
1118579,2350000
17599306,3160000
5972907,2350000
8275970,1800000
5697395,2500000
1660907,2350000
15054791,1300000
2904198,2350000
5730215,2350000
7100655,2500000
10028470,2350000
960033,2500000
14333341,3160000
6477603,2500000
2484521,3160000
7033196,1700000
3274506,2350000
19278714,2500000
21439392,1700000
8316830,3160000
2063807,2350000
17751871,2500000
2478643,1800000
16014338,1300000
7776957,1300000
7217044,3160000
1572119,1300000
10952951,1300000
22988138,1300000
9737276,3160000
14445014,1300000
3499252,1800000
9352477,1700000
831305,2500000
1762569,1300000
7290397,3160000
1971318,3160000
6943431,1300000
1712313,1300000
9972338,1300000
22208425,2350000
1864251,1800000
15040339,3160000
1468914,1700000
1017676,2350000
2719392,2500000
5261494,1300000
9908963,2500000
9936337,2350000
7834685,3160000
1065281,1300000
3211266,2500000
14586815,1300000
15397015,1300000
9098534,3160000
18311340,1700000
960473,1800000
17027082,3160000
5009993,2500000
12486982,2500000
9638215,2350000
2246883,2350000
1909115,2500000
18621644,2350000
7617942,1700000
92605,1300000
2992573,2350000
18707825,3160000
1433632,1700000
10467026,2500000
11723712,1700000
21407035,2500000
769981,1800000
2522708,2500000
2491316,1800000
7941704,1300000
14123469,2500000
423331,1800000
4600884,2500000
10305692,2500000
14786829,2350000
5596451,1800000
3328296,3160000
2497572,2500000
19138420,1700000
7156901,3160000
6741374,2500000
18649491,2350000
7726470,3160000
9684110,2500000
10344771,1700000
7423485,1300000
1613376,2500000
5528538,1700000
1201534,3160000
5198151,3160000
9592542,1700000
15575515,2500000
15702041,1700000
9709309,1300000
7065299,1800000
1597389,2350000
10241198,1700000
5806286,1800000
8219357,2500000
10422173,2350000
22195941,2500000
10878067,3160000
33967,2500000
10044266,1800000
4726055,1300000
3872423,1300000
9893920,2350000
9999085,1300000
6966305,2350000
10108896,3160000
982044,2500000
10255556,1700000
16192230,1700000
10839595,1800000
4216797,1800000
1111953,1300000
8118823,2500000
5971394,1800000
2578747,1300000
19703776,1700000
3242690,1300000
6788801,2350000
838371,1700000
6848881,3160000
2514264,3160000
9473847,3160000
10595244,1800000
2678357,1700000
5995988,2350000
9553946,1800000
23043493,1700000
18629476,2350000
7872782,2350000
7226533,3160000
10177294,3160000
6305982,1800000
9559314,2350000
9617919,3160000
975526,2350000
6574057,2500000
1481339,1800000
1387676,1300000
9889292,1700000
19463107,1300000
17065190,1300000
5819784,2350000
2698291,2350000
10254237,3160000
7321735,2500000
21967494,1800000
6572576,2350000
2994045,2350000
7168392,1700000
3682574,2350000
987565,3160000
10446445,1800000
9320427,3160000
473951,2500000
6931141,2350000
6684971,2500000
9328186,2350000
1704428,2350000
7219056,1800000
457550,1700000
2960642,1800000
2870497,1700000
7209968,2350000
3191559,2350000
7415945,3160000
2182910,1300000
10973280,2350000
8345429,3160000
11787853,1700000
5938857,1300000
17165100,2350000
20681935,2500000
5908577,3160000
2564574,2500000
970143,2350000
6028772,1300000
2465736,1300000
10533938,2500000
21940473,1300000
14189305,1700000
7919463,1300000
2991555,1300000
3087644,1300000
18497815,2500000
10949251,1300000
581083,3160000
2461379,1800000
10242671,3160000
7041477,2500000
7647477,3160000
6395106,2500000
6193667,1700000
1231803,2350000
5642589,1800000
21741720,3160000
1895595,1300000
2461045,1300000
21928839,2500000
17218371,2350000
6987032,1300000
2202240,2500000
2399260,2350000
2756485,2500000
11373477,2350000
252672,1300000
2129921,1300000
5271100,1700000
10276865,2350000
10984360,2500000
17714219,3160000
1370623,1800000
21864665,3160000
2042159,2350000
8308738,1300000
3811662,2500000
7664703,3160000
761702,1300000
18630892,2500000
17570455,2350000
2897120,1700000
5609769,2350000
16015287,1700000
6526777,2500000
8134592,2350000
9265601,1700000
5077866,2500000
8104654,1800000
3082033,1700000
12307382,1700000
9603946,2500000
7250908,1800000
9735898,2500000
8094722,2350000
2266297,1300000
915547,2350000
3004184,2350000
5907791,3160000
9597744,2350000
6920757,2500000
114530,1800000
2130476,2500000
10038921,1300000
8413644,1800000
18511224,2500000
9914171,2500000
6646405,3160000
10123769,2500000
8213391,3160000
8194457,1300000
6752469,1700000
6937193,2500000
22094751,1800000
7294048,1800000
2529157,1700000
8323974,1300000
1117316,1800000
17530295,2500000
9269313,3160000
2053572,1800000
19167856,2350000
6615177,1800000
4599402,3160000
1281131,2350000
12342647,1300000
10818454,2350000
3345541,1800000
7871714,2500000
7678603,3160000
1431620,1800000
2471961,1700000
3294850,1800000
9395841,1700000
1265586,3160000
3190241,2500000
18580432,1700000
7007953,1700000
7317808,1300000
8469646,1300000
299824,2350000
9529080,2500000
5977871,2350000
12419993,1800000
9224858,1300000
9932548,1800000
23203514,2500000
10082719,2350000
2698489,3160000
3216220,1800000
6388406,1700000
1801251,1800000
2643134,3160000
10591123,1800000
6745984,2350000
6119513,2500000
5759992,1800000
741807,1300000
10180499,3160000
10021645,1700000
22186937,3160000
17722921,2350000
9802149,2350000
10681393,1700000
14817993,1800000
18700648,1300000
21055599,2350000
23226858,2500000
8447981,2350000
10336408,3160000
15041419,3160000
10020145,3160000
5163493,3160000
7481646,1800000
4743121,1700000
7006241,1800000
5604653,3160000
7285737,3160000
2108277,1800000
6047148,1700000
5600558,1300000
155563,2500000
22961925,2500000
1589366,1700000
3000329,3160000
2609206,1800000
4800239,3160000
7169920,2350000
9063615,1300000
4744838,2350000
10044081,2350000
18745789,2350000
6828135,3160000
7880690,1700000
574171,1700000
7133640,1700000
924586,2500000
7720687,1700000
7116747,1800000
1507652,3160000
7825600,1700000
1576142,1800000
5421438,2500000
1290445,2500000
7526303,1800000
3852358,1700000
4700788,2500000
6835690,2500000
3366948,2500000
1881931,1700000
6641361,3160000
13233600,2350000
1503015,1800000
14218954,2500000
13728770,2350000
7408966,2500000
3405177,1800000
1589635,2350000
16375536,1300000
14023979,1300000
2254119,1800000
21846745,1800000
3451617,1300000
3053510,2350000
10293263,2500000
1463729,1800000
21936037,1700000
3176292,3160000
3262856,1300000
7960968,1700000
3061678,1300000
2846143,2500000
7403966,2500000
1548572,1700000
10982368,3160000
10616285,2500000
14808757,2500000
18118710,2500000
1135984,2350000
6526187,2350000
12135150,2350000
9237193,1800000
2649119,1800000
969061,1700000
18141127,1300000
6063213,2500000
16172540,2500000
6961,1700000
3130858,2500000
10751924,3160000
18142387,2350000
21100351,1800000
4866649,1700000
2333254,1700000
10448916,2350000
8405771,1300000
19132984,2350000
2823933,1300000
14111693,1800000
20702602,2350000
1888218,3160000
7345710,1300000
1147100,2350000
973316,2500000
17092068,1300000
7154375,1300000
22678,1700000
5743694,1800000
1530640,2500000
9649191,2350000
7464871,2350000
4787138,2500000
16542156,2500000
4198603,2500000
23070898,1300000
1556136,3160000
9481808,2350000
1643660,2350000
7262830,1800000
10481602,2350000
226459,2500000
7742858,1800000
21949793,2500000
9953167,1300000
1621495,2350000
3336731,2350000
9479719,3160000
22116283,1800000
3178136,1800000
7738583,1800000
14504802,3160000
8496826,2500000
19447760,1700000
1636603,1800000
1469149,1300000
6858629,3160000
13979197,1800000
22025647,1300000
15977359,1300000
16607366,2350000
4809186,2500000
5901243,1300000
9301373,1800000
11416006,1700000
14802946,2350000
22153940,3160000
1794505,1700000
1487256,1800000
6106548,1700000
16430262,1300000
20246703,2350000
8184401,1800000
8514002,2500000
3260382,2500000
954863,3160000
17718455,3160000
18665714,2500000
3318042,2500000
9574963,2500000
13236072,1800000
16538144,3160000
6456125,1300000
3361604,1800000
3387791,2500000
23072173,2350000
7499887,3160000
4884585,1800000
1391621,1700000
1166467,3160000
16358883,3160000
7084385,1700000
10411928,1800000
2754276,2500000
14873797,1700000
2597838,2350000
18638169,1800000
2142848,3160000
497639,2500000
1698780,2500000
6470265,2350000
1415437,2350000
21129884,1700000
15979619,3160000
86865,2350000
7547494,2350000
21765359,2350000
16167876,1300000
2803074,2500000
2585712,1700000
11418024,2500000
10843976,2350000
92704,3160000
23209673,1800000
1044864,1800000
7607677,2350000
3467050,1700000
1956502,1300000
19475309,1300000
6733112,2500000
2140092,1300000
755218,2500000
9880730,3160000
9976445,1700000
5582431,2500000
19378866,1800000
9655544,1700000
3335294,1300000
1387464,2500000
6929536,1300000
210172,2350000
9806725,2350000
9947761,2350000
10487941,1700000
16331959,1300000
9732577,3160000
1518872,2350000
9962592,2350000
4355373,1300000
11041587,3160000
7304591,3160000
7982816,1300000
7975819,2500000
3090511,1800000
6347472,1800000
2560028,2350000
10814610,2500000
3888818,2350000
9963112,2350000
9102998,3160000
2001584,1800000
9657966,1800000
8068704,1700000
3383045,2500000
12184460,1300000
15765920,1700000
18238642,2350000
1163102,3160000
1392179,3160000
17264272,2500000
14289534,3160000
1055450,1800000
431874,2500000
9883280,1800000
13140046,3160000
1597756,1700000
7260577,2500000
1862028,1700000
1768321,2350000
11869153,2500000
1723824,1300000
7491365,1300000
2172910,2500000
1417542,3160000
3025845,1700000
16030849,1700000
9638180,3160000
10507577,2350000
18683242,1300000
7185004,2500000
8632781,1300000
18682682,3160000
10479799,1800000
2260289,3160000
3144204,2500000
4103378,1300000
22252760,1300000
1836770,1300000
9677715,2350000
6440616,1300000
21820233,1700000
6833808,2500000
1122742,1300000
4826170,1700000
6482378,2500000
2989995,1300000
3253399,2500000
8735049,3160000
7627815,1300000
17035072,2350000
15111612,2500000
15094133,1700000
756213,3160000
1676858,2350000
7521384,1700000
20684337,1700000
6705559,1800000
420196,1300000
7293219,1700000
6605585,3160000
828827,2350000
13728845,2350000
6390060,1300000
7614186,2500000
5620927,2500000
10198462,1300000
