Afiliado_Id,salario,conteo_transacciones,gasto_total,tasa_anulacion_pct,ratio_gasto_salario
10140622,1300000,2,135600.0,0.0,0.1043
10140636,1800000,2,52470.0,0.0,0.0292
10140684,1700000,2,30374.0,0.0,0.0179
10140721,1300000,2,349600.0,50.0,0.2689
10140723,1700000,1,6700.0,0.0,0.0039
10140732,1800000,1,15099.0,0.0,0.0084
10140734,1800000,1,64676.0,0.0,0.0359
10140735,1700000,1,45455.0,0.0,0.0267
10140782,1800000,2,127000.0,0.0,0.0706
10140812,3160000,3,155154.0,33.33,0.0491
10140839,1800000,2,936772.0,50.0,0.5204
10140855,1700000,15,162450.0,0.0,0.0956
10140863,1800000,1,54888.0,0.0,0.0305
10140883,3160000,2,50480.0,0.0,0.016
10140889,2350000,2,91073.0,50.0,0.0388
10140894,1700000,2,146800.0,50.0,0.0864
10140895,3160000,1,36960.0,0.0,0.0117
10140920,2500000,1,35745.0,0.0,0.0143
10140924,2350000,1,2811380.0,0.0,1.1963
10140925,2500000,9,567542.0,0.0,0.227
10140935,2350000,2,66498.0,0.0,0.0283
10140964,2350000,2,840600.0,50.0,0.3577
10140976,3160000,4,96240.0,25.0,0.0305
10140979,1300000,3,109506.0,0.0,0.0842
10140982,1800000,3,14379.0,33.33,0.008
10140983,2500000,2,389058.0,50.0,0.1556
10140985,2500000,1,44408.0,0.0,0.0178
10140989,1700000,2,59618.0,0.0,0.0351
10141030,1300000,6,176000.0,0.0,0.1354
10141078,1300000,1,27195.0,0.0,0.0209
10141082,2500000,1,16500.0,0.0,0.0066
10141089,3160000,12,2167660.0,16.67,0.686
10141098,2500000,2,406692.0,0.0,0.1627
10141132,3160000,2,48122.0,0.0,0.0152
10141152,1300000,1,24060.0,0.0,0.0185
10141165,1300000,2,352512.0,50.0,0.2712
10141172,1800000,2,129318.0,0.0,0.0718
10141183,1700000,7,505754.0,0.0,0.2975
10141220,3160000,1,45794.0,0.0,0.0145
10141249,2350000,3,156018.0,0.0,0.0664
10141276,2350000,4,212180.0,0.0,0.0903
10141299,1800000,2,104644.0,0.0,0.0581
10141307,2350000,5,1282566.0,20.0,0.5458
10141311,2350000,2,58628.0,0.0,0.0249
10141317,1300000,3,17484.0,0.0,0.0134
10141344,1300000,3,72183.0,0.0,0.0555
10141355,1300000,5,682080.0,0.0,0.5247
10141432,1800000,2,48122.0,0.0,0.0267
10141434,2350000,11,1407136.0,18.18,0.5988
10141461,2350000,6,496734.0,0.0,0.2114
10141472,3160000,2,146800.0,0.0,0.0465
10141525,3160000,19,23515290.0,0.0,7.4415
10141544,1700000,5,30000.0,0.0,0.0176
10141552,2500000,2,121040.0,0.0,0.0484
10141553,3160000,13,5870124.0,0.0,1.8576
10141559,3160000,3,142621.0,0.0,0.0451
10141568,1800000,1,106987.0,0.0,0.0594
10141572,2500000,6,521292.0,0.0,0.2085
10141618,1700000,2,276274.0,0.0,0.1625
10141642,1700000,2,140000.0,0.0,0.0824
10141652,2500000,2,48012.0,0.0,0.0192
10141655,2500000,2,26842.0,50.0,0.0107
10141663,3160000,8,63906.0,25.0,0.0202
10141673,1700000,5,251288.0,20.0,0.1478
10141704,1700000,3,122211.0,0.0,0.0719
10141724,1700000,2,52470.0,0.0,0.0309
10141760,1700000,2,388736.0,50.0,0.2287
10141761,1300000,2,140982.0,0.0,0.1084
10141843,2500000,1,16500.0,0.0,0.0066
10141845,1300000,1,9000.0,0.0,0.0069
10141848,1300000,2,280000.0,0.0,0.2154
10141854,3160000,8,827726.0,37.5,0.2619
10141859,2500000,2,10682.0,0.0,0.0043
10141868,1700000,2,146800.0,0.0,0.0864
10141872,3160000,3,136788.0,33.33,0.0433
10141878,1800000,1,12932.0,0.0,0.0072
10141893,1700000,2,372844.0,0.0,0.2193
10141895,1800000,4,187412.0,50.0,0.1041
10141897,1300000,1,6700.0,0.0,0.0052
10141901,1800000,2,38144.0,0.0,0.0212
10142068,3160000,1,41496.0,0.0,0.0131
10142096,2350000,1,6700.0,0.0,0.0029
10142107,1300000,2,112400.0,0.0,0.0865
10142109,3160000,4,138668.0,0.0,0.0439
10142186,2350000,1,45455.0,0.0,0.0193
10142197,2500000,10,87509.0,0.0,0.035
10142212,1700000,2,65152.0,50.0,0.0383
10142259,1300000,3,203400.0,0.0,0.1565
10142269,1800000,1,12815.0,0.0,0.0071
10142287,1800000,1,135600.0,0.0,0.0753
10142334,1800000,6,151626.0,0.0,0.0842
10142335,2500000,8,382680.0,0.0,0.1531
10142525,1300000,2,230226.0,0.0,0.1771
10142553,1300000,1,13000.0,0.0,0.01
10142581,3160000,2,81600.0,0.0,0.0258
10142584,1300000,2,81560.0,0.0,0.0627
10142590,1800000,2,77219.0,0.0,0.0429
10142598,1300000,5,733637.0,60.0,0.5643
10142666,1700000,5,556398.0,0.0,0.3273
10142747,1700000,1,33249.0,0.0,0.0196
10142777,1800000,1,21325.0,0.0,0.0118
10142790,2500000,1,16500.0,0.0,0.0066
10142820,1800000,6,54320.0,50.0,0.0302
10142840,2500000,4,134070.0,25.0,0.0536
10142877,2350000,2,44836.0,0.0,0.0191
10142906,2500000,2,63231.0,0.0,0.0253
10142918,2500000,1,16500.0,0.0,0.0066
10142949,1700000,4,123340.0,25.0,0.0726
10142950,1300000,2,23486.0,0.0,0.0181
10143035,2350000,2,23996.0,0.0,0.0102
10143083,1800000,7,423000.0,0.0,0.235
10143090,1800000,4,1063410.0,0.0,0.5908
10143152,2350000,3,4354053.0,0.0,1.8528
10143205,1300000,1,56000.0,0.0,0.0431
10143213,3160000,2,48120.0,0.0,0.0152
10143263,2350000,5,304600.0,0.0,0.1296
10143280,3160000,4,19172.0,50.0,0.0061
10143296,1800000,2,521962.0,0.0,0.29
10143338,1800000,8,186778.0,12.5,0.1038
10143355,1700000,2,2004688.0,0.0,1.1792
10143357,2350000,2,41158.0,50.0,0.0175
10143401,1800000,3,72180.0,0.0,0.0401
10143428,1300000,3,210375.0,0.0,0.1618
10143444,2500000,2,52470.0,0.0,0.021
10143455,3160000,3,51648.0,33.33,0.0163
10143508,2500000,4,46000.0,0.0,0.0184
10143524,2350000,4,271200.0,0.0,0.1154
10143547,2500000,2,101200.0,0.0,0.0405
10143557,1800000,1,41496.0,0.0,0.0231
10143560,1300000,2,186100.0,0.0,0.1432
10143562,2500000,1,15099.0,0.0,0.006
10143616,2350000,6,697456.0,16.67,0.2968
10143642,1800000,3,202031.0,0.0,0.1122
10143676,2350000,2,155120.0,50.0,0.066
10143681,1700000,1,17574.0,0.0,0.0103
10143689,2350000,3,1855800.0,33.33,0.7897
10143749,2350000,4,78792.0,50.0,0.0335
10143750,1300000,2,52470.0,50.0,0.0404
10143769,2350000,2,5622760.0,50.0,2.3927
10143799,3160000,1,5340.0,0.0,0.0017
10143811,3160000,4,217960.0,25.0,0.069
10143824,2500000,2,159000.0,0.0,0.0636
10143848,3160000,2,135600.0,0.0,0.0429
10143849,2350000,3,202031.0,0.0,0.086
10143906,2500000,1,15099.0,0.0,0.006
10144015,1800000,2,9586.0,50.0,0.0053
10144032,2500000,1,40567.0,100.0,0.0162
10144054,1700000,2,51710.0,0.0,0.0304
10144103,3160000,2,479352.0,0.0,0.1517
10144158,2500000,1,104368.0,0.0,0.0417
10144167,2500000,5,75006.0,20.0,0.03
10144178,1300000,1,106987.0,0.0,0.0823
10144213,1300000,9,158739.0,33.33,0.1221
10144237,1800000,4,142398.0,0.0,0.0791
10144240,1800000,1,6700.0,0.0,0.0037
10144243,1300000,4,156650.0,50.0,0.1205
10144294,2350000,2,139292.0,50.0,0.0593
10144327,3160000,1,6000.0,0.0,0.0019
10144372,2350000,1,40000.0,0.0,0.017
10144512,1700000,1,13000.0,0.0,0.0076
10144708,1700000,2,188918.0,0.0,0.1111
10144735,3160000,2,2835124.0,0.0,0.8972
10144741,1300000,1,12811.0,0.0,0.0099
10144749,1300000,4,96240.0,25.0,0.074
10144790,2350000,3,174405.0,0.0,0.0742
10144834,1300000,1,26235.0,0.0,0.0202
10144844,2500000,1,135600.0,0.0,0.0542
10144910,3160000,2,325600.0,0.0,0.103
10144929,2500000,2,47082.0,0.0,0.0188
10144974,1300000,1,282359.0,0.0,0.2172
10145033,2500000,2,48120.0,50.0,0.0192
10145055,2350000,2,26588.0,0.0,0.0113
10145062,2500000,4,79841.0,0.0,0.0319
10145151,1800000,2,100580.0,0.0,0.0559
10145225,1700000,2,18820.0,0.0,0.0111
10145266,1300000,2,23000.0,0.0,0.0177
10145355,1800000,3,67445.0,0.0,0.0375
10145422,2500000,1,39056.0,0.0,0.0156
10145457,1300000,3,52722.0,0.0,0.0406
10145481,3160000,1,21242.0,0.0,0.0067
10145504,1800000,1,44187.0,0.0,0.0245
10145505,1700000,5,183119.0,60.0,0.1077
10145550,2350000,2,48120.0,0.0,0.0205
10145589,3160000,1,169700.0,0.0,0.0537
10145598,2500000,4,228172.0,50.0,0.0913
10145618,1300000,2,35758.0,50.0,0.0275
10145692,3160000,2,128088.0,50.0,0.0405
10145722,1700000,2,52470.0,0.0,0.0309
10145837,1700000,2,693384.0,50.0,0.4079
10145860,1800000,4,309256.0,0.0,0.1718
10145871,3160000,2,72860.0,50.0,0.0231
10145883,2500000,2,59618.0,0.0,0.0238
10145914,1700000,2,35808.0,0.0,0.0211
10146017,2350000,1,51500.0,0.0,0.0219
10146018,1700000,3,109606.0,33.33,0.0645
10146021,3160000,2,65610.0,0.0,0.0208
10146061,3160000,2,25618.0,50.0,0.0081
10146129,2350000,1,12815.0,0.0,0.0055
10146178,2500000,2,232980.0,0.0,0.0932
10146195,1700000,2,485290.0,50.0,0.2855
10146211,3160000,2,297282.0,0.0,0.0941
10146241,2500000,2,71400.0,50.0,0.0286
10146253,1700000,2,21540.0,0.0,0.0127
10146324,2350000,2,146600.0,0.0,0.0624
10146356,2350000,9,437451.0,0.0,0.1861
10146359,2350000,2,30198.0,0.0,0.0129
10146376,1700000,3,78705.0,0.0,0.0463
10146417,3160000,2,8900.0,0.0,0.0028
10146418,2350000,1,75400.0,0.0,0.0321
10146419,1800000,4,62056.0,50.0,0.0345
10146444,1700000,2,69216.0,0.0,0.0407
10146511,2350000,16,6682176.0,0.0,2.8435
10146517,2500000,2,48070.0,50.0,0.0192
10146521,2350000,1,12811.0,0.0,0.0055
10146523,2500000,5,258213.0,20.0,0.1033
10146543,3160000,9,117000.0,0.0,0.037
10146610,1800000,1,73400.0,0.0,0.0408
10146790,1800000,1,6700.0,0.0,0.0037
10146839,1700000,2,35148.0,0.0,0.0207
10146877,1300000,5,276860.0,40.0,0.213
10146889,1700000,1,28299.0,0.0,0.0166
10146907,1700000,2,124630.0,50.0,0.0733
10146967,2350000,1,16500.0,0.0,0.007
10146993,1300000,2,9586.0,0.0,0.0074
10147004,1800000,25,732193.0,0.0,0.4068
10147019,2350000,7,10997694.0,28.57,4.6799
10147025,1800000,1,16500.0,0.0,0.0092
10147043,1800000,8,380800.0,25.0,0.2116
10147102,1300000,2,26588.0,0.0,0.0205
10147189,1800000,1,51250.0,0.0,0.0285
10147250,2350000,1,106987.0,0.0,0.0455
10147308,1300000,5,183808.0,0.0,0.1414
10147316,1700000,2,104000.0,0.0,0.0612
10147341,1700000,1,17574.0,0.0,0.0103
10147444,1700000,3,163352.0,33.33,0.0961
10147470,2500000,4,3784870.0,50.0,1.5139
10147477,1800000,2,135600.0,0.0,0.0753
10147479,2350000,2,42436.0,50.0,0.0181
10147541,1700000,3,14379.0,33.33,0.0085
10147574,1800000,1,115623.0,0.0,0.0642
10147583,1800000,1,45455.0,0.0,0.0253
10147612,2500000,3,5629060.0,33.33,2.2516
10147624,2350000,1,40780.0,100.0,0.0174
10147690,3160000,4,555120.0,0.0,0.1757
10147721,1800000,4,56808.0,0.0,0.0316
10147748,1700000,1,928400.0,0.0,0.5461
10147795,2350000,2,9586.0,0.0,0.0041
10147843,1300000,5,211412.0,0.0,0.1626
10147931,1800000,1,409593.0,0.0,0.2276
10147968,2500000,6,94173.0,0.0,0.0377
10147970,2350000,2,102670.0,50.0,0.0437
10147994,1700000,2,22538.0,0.0,0.0133
10147999,3160000,10,1889918.0,0.0,0.5981
10148006,2350000,4,115166.0,0.0,0.049
10148150,2350000,3,111100.0,33.33,0.0473
10148204,1800000,3,150000.0,0.0,0.0833
10148243,1300000,2,135600.0,0.0,0.1043
10148293,2500000,24,1708597.0,16.67,0.6834
10148313,1300000,14,1705284.0,14.29,1.3118
10148314,3160000,5,96945.0,40.0,0.0307
10148347,2500000,1,15099.0,0.0,0.006
10148492,1300000,3,134358.0,0.0,0.1034
10148493,1800000,2,77142.0,50.0,0.0429
10148574,1300000,3,45297.0,0.0,0.0348
10148619,3160000,3,8345832.0,33.33,2.6411
10148904,2350000,3,51240.0,0.0,0.0218
10148963,1800000,1,105398.0,0.0,0.0586
10149054,2500000,2,2014248.0,0.0,0.8057
10149092,1300000,3,128583.0,0.0,0.0989
10149126,3160000,4,147860.0,50.0,0.0468
10149162,2350000,4,147860.0,25.0,0.0629
10149192,2350000,6,86559.0,33.33,0.0368
10149257,2350000,1,12815.0,0.0,0.0055
10149299,3160000,3,129630.0,0.0,0.041
10149586,2350000,1,59887.0,0.0,0.0255
10149658,2350000,1,51250.0,0.0,0.0218
10149743,1700000,2,94574.0,50.0,0.0556
10149761,1700000,7,323000.0,0.0,0.19
10149777,3160000,2,35148.0,0.0,0.0111
10149853,2350000,2,9584.0,0.0,0.0041
10149934,2350000,6,880394.0,0.0,0.3746
10149989,2500000,3,138590.0,0.0,0.0554
10150007,1700000,4,1413694.0,0.0,0.8316
10150027,1800000,4,202854.0,0.0,0.1127
10150039,1300000,4,576246.0,75.0,0.4433
10150041,1700000,4,390931.0,0.0,0.23
10150051,3160000,8,711100.0,0.0,0.225
10150058,3160000,1,160130.0,0.0,0.0507
10150071,2500000,8,1425438.0,0.0,0.5702
10150082,3160000,3,175959.0,0.0,0.0557
10150106,2350000,2,49350.0,0.0,0.021
10150111,1300000,1,63641.0,0.0,0.049
10150145,1300000,2,97454.0,50.0,0.075
10150151,1800000,2,48120.0,50.0,0.0267
10150188,2500000,13,2957255.0,23.08,1.1829
10150232,2350000,2,96140.0,50.0,0.0409
10150253,1300000,1,16500.0,0.0,0.0127
10150279,2500000,5,215042.0,40.0,0.086
10150315,1700000,4,224700.0,0.0,0.1322
10150354,1300000,3,61737.0,0.0,0.0475
10150377,1700000,2,48120.0,50.0,0.0283
10150418,2350000,1,24890.0,0.0,0.0106
10150458,1700000,2,14400.0,0.0,0.0085
10150460,2500000,1,20579.0,0.0,0.0082
10150496,3160000,4,242012.0,0.0,0.0766
10150499,1800000,3,3552740.0,0.0,1.9737
10150527,2350000,2,97454.0,50.0,0.0415
10150549,2500000,3,150000.0,0.0,0.06
10150566,1800000,1,85547.0,0.0,0.0475
10150569,1300000,3,201300.0,33.33,0.1548
10150601,1300000,2,44000.0,0.0,0.0338
10150605,1800000,2,167750.0,50.0,0.0932
10150606,2500000,9,100938.0,33.33,0.0404
10150608,3160000,3,42369.0,100.0,0.0134
10150636,3160000,2,146800.0,0.0,0.0465
10150652,3160000,1,26235.0,0.0,0.0083
10150675,1300000,2,48120.0,50.0,0.037
10150685,2350000,4,169454.0,25.0,0.0721
10150700,2500000,1,52000.0,0.0,0.0208
10150759,2500000,1,85547.0,0.0,0.0342
10150788,1800000,2,71400.0,0.0,0.0397
10150797,3160000,2,217838.0,0.0,0.0689
10150817,1700000,2,100000.0,50.0,0.0588
10150831,1800000,1,26235.0,0.0,0.0146
10150832,1300000,2,41284.0,50.0,0.0318
10150837,3160000,2,26590.0,0.0,0.0084
10151265,1700000,2,2272000.0,0.0,1.3365
10151283,2350000,2,35148.0,50.0,0.015
10151311,3160000,2,26588.0,50.0,0.0084
10151384,1800000,2,48120.0,50.0,0.0267
10151395,1300000,4,602138.0,0.0,0.4632
10151410,1800000,2,395806.0,0.0,0.2199
10151429,3160000,2,183356.0,0.0,0.058
10151575,1300000,4,55135.0,0.0,0.0424
10151589,2350000,2,729170.0,0.0,0.3103
10151595,3160000,1,6700.0,0.0,0.0021
10151610,1300000,3,1530957.0,0.0,1.1777
10151631,1800000,2,132762.0,0.0,0.0738
10151635,3160000,1,63499.0,0.0,0.0201
10151790,3160000,4,66220.0,0.0,0.021
10151827,2350000,2,102670.0,50.0,0.0437
10151830,2500000,6,248040.0,0.0,0.0992
10151884,1300000,4,858001.0,25.0,0.66
10151920,2500000,2,35148.0,0.0,0.0141
10151928,1800000,2,35148.0,0.0,0.0195
10151958,3160000,1,47120.0,0.0,0.0149
10151961,2500000,2,48120.0,0.0,0.0192
10152064,3160000,2,74570.0,0.0,0.0236
10152104,2350000,2,48120.0,0.0,0.0205
10152108,1300000,2,70804.0,0.0,0.0545
10152218,1300000,2,48120.0,50.0,0.037
10152235,1800000,2,9584.0,50.0,0.0053
10152288,1800000,3,147976.0,66.67,0.0822
10152487,1800000,1,65747.0,100.0,0.0365
10152499,1700000,4,454628.0,0.0,0.2674
10152511,2500000,4,574800.0,0.0,0.2299
10152524,2500000,6,28758.0,0.0,0.0115
10152537,3160000,2,22562.0,50.0,0.0071
10152542,1700000,1,50600.0,0.0,0.0298
10152555,1800000,4,702568.0,0.0,0.3903
10152559,3160000,2,48120.0,0.0,0.0152
10152719,2350000,4,418189.0,0.0,0.178
10152823,1300000,4,155024.0,0.0,0.1192
10152826,1800000,2,68758.0,50.0,0.0382
10152840,3160000,2,235242.0,0.0,0.0744
10152859,1800000,2,117101.0,0.0,0.0651
10152923,2500000,2,26588.0,50.0,0.0106
10152968,1800000,5,434547.0,20.0,0.2414
10153084,3160000,6,832680.0,0.0,0.2635
10153087,3160000,1,35700.0,0.0,0.0113
10153118,1300000,2,135600.0,0.0,0.1043
10153164,1700000,2,51710.0,50.0,0.0304
10153243,1300000,3,302154.0,0.0,0.2324
10153279,1800000,6,316490.0,16.67,0.1758
10153302,1800000,1,12471.0,0.0,0.0069
10153328,2500000,2,183356.0,0.0,0.0733
10153383,2500000,8,1037972.0,12.5,0.4152
10153410,2350000,1,1836000.0,0.0,0.7813
10153412,3160000,1,19458.0,0.0,0.0062
10153449,1800000,10,129348.0,20.0,0.0719
10153476,3160000,1,45455.0,0.0,0.0144
10153497,1700000,2,81078.0,0.0,0.0477
10153499,2350000,6,687924.0,0.0,0.2927
10153508,1800000,2,59002.0,0.0,0.0328
10153523,1700000,2,80588.0,0.0,0.0474
10153567,1700000,2,124398.0,0.0,0.0732
10153574,1300000,3,130827.0,0.0,0.1006
10153614,1300000,8,1053576.0,37.5,0.8104
10153618,1700000,2,99499.0,50.0,0.0585
10153666,3160000,3,60000.0,0.0,0.019
10153712,1700000,3,14379.0,33.33,0.0085
10153763,1700000,1,73400.0,0.0,0.0432
10153859,3160000,2,10680.0,0.0,0.0034
10153896,1800000,4,182996.0,25.0,0.1017
10153897,1700000,2,122200.0,0.0,0.0719
10153902,1800000,1,18900.0,0.0,0.0105
10153917,3160000,3,72180.0,0.0,0.0228
10153952,2350000,1,10520.0,0.0,0.0045
10153957,1300000,1,404585.0,0.0,0.3112
10154061,1700000,3,122085.0,0.0,0.0718
10154090,1300000,2,112400.0,0.0,0.0865
10154110,1300000,10,240899.0,10.0,0.1853
10154132,1800000,4,326378.0,0.0,0.1813
10154138,2350000,1,39000.0,0.0,0.0166
10154145,1300000,4,140126.0,0.0,0.1078
10154223,1800000,2,13400.0,50.0,0.0074
10154235,1800000,2,99088.0,50.0,0.055
10154268,2500000,2,4083200.0,0.0,1.6333
10154365,1700000,1,16190.0,0.0,0.0095
10154372,3160000,3,137247.0,33.33,0.0434
10154440,1300000,1,13893.0,0.0,0.0107
10154469,2500000,1,194368.0,0.0,0.0777
10154479,1700000,3,43864.0,33.33,0.0258
10154524,1700000,2,10680.0,0.0,0.0063
10154570,2350000,3,247766.0,0.0,0.1054
10154574,1300000,2,78000.0,0.0,0.06
10154644,3160000,6,33000.0,0.0,0.0104
10154668,3160000,2,79160.0,50.0,0.0251
10154907,1700000,1,29921.0,0.0,0.0176
10154945,2500000,2,91498.0,0.0,0.0366
10154969,1300000,3,60189.0,0.0,0.0463
10155025,2500000,3,60000.0,0.0,0.024
10155027,2500000,7,753883.0,42.86,0.3016
10155030,1800000,3,52722.0,0.0,0.0293
10155050,2500000,1,45455.0,0.0,0.0182
10155064,1300000,2,91498.0,50.0,0.0704
10155123,3160000,4,489366.0,0.0,0.1549
10155155,3160000,2,35148.0,0.0,0.0111
10155289,1300000,6,425470.0,0.0,0.3273
10155302,1800000,3,624453.0,0.0,0.3469
10155303,1700000,4,502200.0,0.0,0.2954
10155386,2500000,2,183400.0,0.0,0.0734
10155412,2350000,2,343280.0,0.0,0.1461
10155506,1700000,3,203400.0,0.0,0.1196
10155706,1700000,2,235242.0,0.0,0.1384
10155821,1800000,1,36430.0,0.0,0.0202
10155854,2500000,4,57706.0,50.0,0.0231
10155909,1700000,1,51300.0,0.0,0.0302
10155942,1700000,16,6796196.0,0.0,3.9978
10155982,2350000,2,1579690.0,0.0,0.6722
10155989,1800000,2,276274.0,0.0,0.1535
10155998,2500000,2,92050.0,0.0,0.0368
10156032,1700000,8,128419.0,0.0,0.0755
10156124,1700000,2,67892.0,0.0,0.0399
10156197,2350000,1,56000.0,0.0,0.0238
10156267,1700000,1,26183.0,0.0,0.0154
10156340,1800000,1,6700.0,0.0,0.0037
10156761,2350000,4,650026.0,0.0,0.2766
10156785,2500000,4,496026.0,0.0,0.1984
10156850,2350000,1,63462.0,100.0,0.027
10156854,3160000,4,189128.0,25.0,0.0599
10156886,1300000,1,316800.0,0.0,0.2437
10156890,1800000,2,20000.0,0.0,0.0111
10156897,2350000,2,5622760.0,0.0,2.3927
10156903,1800000,2,67698.0,50.0,0.0376
10156910,1300000,4,107864.0,0.0,0.083
10156946,2500000,1,76810.0,0.0,0.0307
10156951,3160000,2,5622760.0,0.0,1.7794
10156952,3160000,2,135374.0,50.0,0.0428
10156962,2500000,4,75862.0,25.0,0.0303
10156967,1300000,4,148248.0,0.0,0.114
10156972,3160000,2,50480.0,0.0,0.016
10156993,2500000,3,153720.0,0.0,0.0615
10157021,3160000,2,35808.0,0.0,0.0113
10157034,1300000,4,787470.0,50.0,0.6057
10157035,3160000,1,14158.0,0.0,0.0045
10157038,1300000,1,33181.0,0.0,0.0255
10157044,1800000,2,183416.0,0.0,0.1019
10157045,2500000,2,48120.0,50.0,0.0192
10157047,1800000,3,892936.0,0.0,0.4961
10157066,1300000,6,5721864.0,0.0,4.4014
10157114,3160000,3,82688.0,0.0,0.0262
10157122,3160000,2,48120.0,0.0,0.0152
10157143,3160000,2,2101200.0,0.0,0.6649
10157189,1300000,1,20228.0,0.0,0.0156
10157190,1300000,12,3084936.0,16.67,2.373
10157206,2500000,5,10209536.0,0.0,4.0838
10157225,1700000,2,101480.0,0.0,0.0597
10157250,1700000,3,127500.0,0.0,0.075
10157258,1300000,2,129000.0,0.0,0.0992
10157267,1800000,9,1622640.0,33.33,0.9015
10157286,2500000,2,136200.0,0.0,0.0545
10157291,3160000,5,192030.0,0.0,0.0608
10157311,1800000,8,1493307.0,0.0,0.8296
10157434,2500000,3,104508.0,0.0,0.0418
10157449,1300000,1,17574.0,0.0,0.0135
10157475,1300000,1,86967.0,0.0,0.0669
10157555,2350000,2,815654.0,0.0,0.3471
10157578,2500000,4,6023902.0,0.0,2.4096
10157580,1800000,2,67144.0,50.0,0.0373
10157604,2500000,2,48120.0,50.0,0.0192
10157614,1700000,2,425104.0,0.0,0.2501
10157633,1700000,3,14379.0,33.33,0.0085
10157652,1700000,1,57069.0,0.0,0.0336
10157655,1700000,3,955072.0,33.33,0.5618
10157656,2500000,1,40000.0,100.0,0.016
10157705,1800000,8,559057.0,12.5,0.3106
10157735,1300000,1,36000.0,0.0,0.0277
10157738,2500000,2,35148.0,50.0,0.0141
10157743,1300000,2,35148.0,50.0,0.027
10157787,2350000,5,180767.0,0.0,0.0769
10157824,3160000,3,69825.0,0.0,0.0221
10157850,1800000,1,12560.0,0.0,0.007
10157866,1800000,2,101343.0,0.0,0.0563
10157888,1700000,7,1499394.0,14.29,0.882
10157902,1800000,2,691246.0,50.0,0.384
10157968,3160000,1,2811380.0,0.0,0.8897
10157970,1700000,3,765600.0,0.0,0.4504
10157971,1700000,2,67892.0,0.0,0.0399
10157990,1800000,2,107346.0,0.0,0.0596
10158104,1700000,6,6241504.0,0.0,3.6715
10158108,2500000,3,14376.0,33.33,0.0058
10158182,1800000,4,777054.0,0.0,0.4317
10158254,1800000,2,48860.0,0.0,0.0271
10158262,1800000,2,600000.0,50.0,0.3333
10158267,2500000,6,139650.0,0.0,0.0559
10158284,1800000,2,128660.0,0.0,0.0715
10158336,3160000,4,337068.0,0.0,0.1067
10158369,2350000,2,25300.0,0.0,0.0108
10158507,1300000,7,783600.0,0.0,0.6028
10158530,1800000,3,2552184.0,0.0,1.4179
10158600,2350000,4,1967222.0,0.0,0.8371
10158648,3160000,4,628679.0,25.0,0.1989
10158669,1300000,2,23486.0,0.0,0.0181
10158672,1300000,4,57706.0,0.0,0.0444
10158700,1700000,3,995466.0,33.33,0.5856
10158713,2350000,1,36000.0,0.0,0.0153
10158732,1800000,4,52000.0,0.0,0.0289
10158784,1300000,3,8434140.0,0.0,6.4878
10158802,2350000,2,72000.0,0.0,0.0306
10159024,2350000,4,643014.0,0.0,0.2736
10159062,3160000,3,193500.0,0.0,0.0612
10159108,2350000,8,449928.0,0.0,0.1915
10159116,2500000,2,35148.0,50.0,0.0141
10159138,1300000,1,25063.0,0.0,0.0193
10159139,1800000,7,59418.0,0.0,0.033
10159159,1300000,3,81159.0,0.0,0.0624
10159188,3160000,4,4592886.0,0.0,1.4534
10159305,3160000,2,631082.0,50.0,0.1997
10159367,2500000,15,395774.0,0.0,0.1583
10159415,2500000,1,11000.0,0.0,0.0044
10159543,2500000,2,48120.0,0.0,0.0192
10159563,2350000,2,136056.0,0.0,0.0579
10159603,1800000,2,112400.0,0.0,0.0624
10159604,1300000,1,66651.0,0.0,0.0513
10159613,1700000,2,70000.0,0.0,0.0412
10159638,2500000,2,9420.0,0.0,0.0038
10159663,3160000,3,147854.0,0.0,0.0468
10159671,2350000,1,2811380.0,0.0,1.1963
10159685,3160000,8,603604.0,12.5,0.191
10159689,1700000,1,91437.0,0.0,0.0538
10159704,2350000,2,180504.0,0.0,0.0768
10159709,2350000,1,16500.0,0.0,0.007
10159741,1800000,1,11743.0,0.0,0.0065
10159742,3160000,2,9586.0,0.0,0.003
10159755,2350000,8,524000.0,0.0,0.223
10159829,2500000,9,1261959.0,0.0,0.5048
10159939,2350000,1,15335.0,0.0,0.0065
10159983,2350000,6,8532960.0,0.0,3.631
10159984,3160000,5,143192.0,0.0,0.0453
10159985,2500000,1,76976.0,0.0,0.0308
10160042,1700000,2,605000.0,0.0,0.3559
10160138,2500000,2,937818.0,0.0,0.3751
10160149,3160000,2,105600.0,0.0,0.0334
10160153,1300000,4,2818140.0,25.0,2.1678
10160181,3160000,8,429913.0,12.5,0.136
10160208,2500000,1,54000.0,0.0,0.0216
10160210,2350000,2,97900.0,50.0,0.0417
10160273,1300000,2,49398.0,0.0,0.038
10160331,1300000,4,128670.0,0.0,0.099
10160332,1800000,1,8877.0,0.0,0.0049
10160399,1800000,15,2061638.0,0.0,1.1454
10160428,2500000,2,146800.0,0.0,0.0587
10160502,1800000,1,23419.0,0.0,0.013
10160537,1300000,3,45586.0,0.0,0.0351
10160552,2350000,16,275167.0,0.0,0.1171
10160556,2500000,1,12811.0,0.0,0.0051
10160590,1700000,2,26000.0,0.0,0.0153
10160643,3160000,1,40449.0,100.0,0.0128
10160644,3160000,1,11894.0,0.0,0.0038
10160687,2500000,4,49884.0,0.0,0.02
